,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
32,Colombia,COL,7.442736143,7.639894717,7.432634231,7.738474003,8.00710256,7.919859891,8.250746195,10.39176261,10.8965551,9.016638247,9.9217834,10.60064226,10.72248873,10.60064226,11.07062148,11.61022724,12.56759231,13.12460471,13.05497816,15.12636803,15.80522689,15.38746759,17.56329728,18.62510217,20.41798584,20.03503981,18.97727966,18.49355661,19.95179338,20.66223237
33,Comoros,COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Congo-Brazzaville,COG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235411188,0.353116783,0.568910372,0.725851164,1.039732749,1.824436711,2.25602389,2.293297328,3.236903842,2.942639856,2.942639856,2.746465532,2.7268481,2.7268481,2.746846814
35,Congo-Kinshasa,COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000750538,0.000740841,0.000740841
36,Costa Rica,CRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Croatia,HRV,--,--,5.333942687,5.763650598,5.06174607,4.551238537,4.904538636,5.492927731,5.237898944,5.218281345,5.434074934,5.571398127,5.159428547,5.983367707,5.394839736,5.277134142,5.355604538,5.467424852,5.816618115,5.259478302,5.569436367,4.843585203,5.638097964,4.853394002,3.929405088,4.029454843,4.319792842,5.05152307,5.409200246,5.67765902
38,Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Czech Republic,CZE,--,--,--,13.86966208,12.78677233,15.31718749,17.63482189,17.89105921,17.91687312,18.0656802,17.5304289,18.78124664,18.16600913,18.34950395,18.2232187,18.00044184,17.70636148,16.5011139,16.63488832,15.75402627,17.8028223,16.12433294,16.03842731,16.24975295,14.46165659,15.16524773,16.36604451,16.82092098,15.93969319,16.73938024
40,Côte d’Ivoire,CIV,0,0,0,0,0,0.078325965,0.706233565,1.177055942,1.569407923,2.628758271,2.64837587,2.64837587,2.513263639,2.513263639,2.438240843,2.438240843,2.438240843,2.813354819,3.000911807,3.000911807,3.104068151,3.060930043,3.338514386,3.833664834,3.867425092,3.869300661,4.332562486,4.332562486,3.740786713,4.547786937
41,Denmark,DNK,4.21784583,4.75090616,4.998464322,5.666519011,6.281873741,7.407160587,8.600715169,9.81959201,10.13115021,10.72290094,10.95222262,10.82987026,10.82146485,10.95567209,10.90504669,10.47476173,10.67597797,9.533073884,9.612533592,9.215334359,10.39239611,8.792185121,8.182589315,7.75713157,6.57184443,6.699996671,6.82787412,6.528095839,6.209502965,5.774816025
