,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
36,Costa Rica,CRI,2.704904573,2.804034049,3.032594101,3.08053202,2.985858195,2.914229942,2.9025920930000004,3.090002856,2.95837144,3.259827127,3.252671072,3.19957697,3.220793796,3.150355591,3.110606318,3.109441945,3.023377143,2.952276624,2.855170233,2.801780593,2.702571017,2.601767314,2.504571613,2.459100714,2.422975287,2.43855052,2.418813605,2.41154457,2.415522511,3.423734653078619
37,Croatia,HRV,3.7680424572451363,4.1436431811476,4.9489901,5.442415888,5.495577045,5.369614664,5.001012587,4.810258079,4.965474442,5.058148887,4.827551617,4.866928823,4.502054008,4.664835188,4.446766018,4.274755464,4.078167861999999,3.852812102,3.820676471,4.010001929,4.115298729,3.687239752,3.7700594010000006,3.8181835890000007,3.685863509,3.477633675,3.450041038,3.379108229,3.477977636,4.0107957296732915
38,Cyprus,CYP,0.0,0.0,0.0,0.0,0.0,5.281458487,5.140322544,5.121576696,5.190987335,5.264336537,5.203716488,5.024199462,4.801866229,5.03990514,4.317835388,4.555038641,4.512109854,4.415069632,4.41885373,4.353773705,4.103991751,4.07166056,3.983375907,3.8150795070000005,3.9201926129999998,3.898273898,4.011063867,3.877969755,3.704920937,4.219837159056726
39,Czech Republic,CZE,5.528373918284493,6.116089569387943,28.10746104671667,8.422630185,7.916850864000001,7.656322939,7.693483204,7.612100834,7.299042844999999,6.765789062,6.949356988,6.888597287,6.790181051000001,6.967667596,6.807289399000002,6.31566744,5.937348762,5.59079203,5.405399801,5.406519729,5.452590486,5.303579166,5.317690308,5.188569892,5.061514103,4.766654464,4.558550895,4.606688671,4.434455679,4.383055356
40,Côte d’Ivoire,CIV,1.370691135,1.158455307,1.127584004,1.270093764,1.299785711,1.32384723,1.42954862,1.406510984,1.3530515259999998,1.721061594,1.767596743,1.7490763060000003,1.7289295080000002,1.580202886,1.6852094489999998,1.838940245,1.548625113,1.628303605,1.745664452,1.644924935,1.648473896,1.604353191,1.7664901519999998,1.796025624,1.743911511,1.595634433,1.690031972,1.572813452,1.4675127869999998,2.9006713526347014
41,Denmark,DNK,4.021641779,4.334331674,4.083691249,4.285096387,4.309763141,4.227887821,4.558462524,4.175212898,3.9879364279999994,3.800227684,3.574360297,3.5929248709999997,3.44657402,3.587134119,3.3896118310000003,3.23539269,3.316402128999999,3.20231182,3.098568286,3.062254325,3.155075606,2.9640674500000004,2.809616357,2.835596873,2.695000747,2.597861888,2.55783631,2.493695485,2.41742944,2.408544654
42,Djibouti,DJI,8.563029986,8.962440651,9.024119781,9.737146357,10.13923194,10.40679499,10.83991216,11.046465,11.03386604,10.72095235,5.223470962,5.112392101,4.966707756,4.992957528,4.725026743,4.333343719,3.863068566999999,3.828964187,4.04680817,3.458170433,3.7814104169999996,2.6622873620000003,3.3506999400000006,3.294019473,3.130378017,2.555776308,2.183809957,1.806416122,1.7522159820000003,3.168201467437734
43,Dominica,DMA,1.744052545,1.721906675,1.687919702,1.648207656,2.100704721,2.532991319,2.463453656,2.419344342,2.447532346,2.52351298,2.875026777,3.079967806,2.986997212,3.1332783,3.602117406,3.429298572,3.267356891,3.7116918100000005,3.119581832,3.205266092,3.329809925,3.3808827860000004,3.28799119,3.317666305,3.2775810189999994,3.498489134,3.566924503,3.574250476,3.602981928,4.031360351537691
44,Dominican Republic,DOM,3.380862229,3.237342626,3.132549213,2.739683031,2.913372944,2.9809540180000003,3.0240505510000006,2.961454142,2.864637714,3.04881659,3.97255431,3.792808502,3.786656015,3.4832962729999997,3.204653771,3.2158061100000004,2.902321519,2.751308848,2.649948257,2.593814207,2.51441208,2.398812344,2.591878978,2.356263609,2.113133286,2.1915247189999993,2.185469891,2.059515311,2.128260504,3.259871422023395
45,Ecuador,ECU,3.2123105170000006,3.212305764,3.525502852,3.4071393,3.541530713,3.417625321,3.6165243600000005,3.575286237,3.588206596,3.675388783,3.829037653,3.9142584809999996,3.831261422,3.862592323,3.880288365,3.910959864,3.9608556399999992,4.10133607,4.026762949,4.12609676,4.139039965,3.964678145,3.9008350780000005,3.792942742,3.968473248,3.8523907169999996,3.85693305,3.832010946,3.968689477,4.2494607120352414
46,Egypt,EGY,3.802665931,3.766791033,3.613400719,3.726732128,3.772222812,3.700617332,3.8144711970000005,3.7418270059999994,3.667121886,3.540805751,3.4392177580000003,3.715140563,3.615230788,3.8166240440000005,3.9604770500000006,3.9664966609999994,3.9405401109999993,3.922879883,3.838747611,3.8443810440000004,3.7981042269999996,3.915870289,3.9704695579999996,3.830832968,3.640367236,3.5045163760000007,3.408037062,3.45587715,3.300439177,4.023965471112297
47,El Salvador,SLV,2.062953326,2.008845029,2.124288009,2.080277851,2.17535551,2.5864944080000005,2.624263867,2.525567053,2.804897557,2.899892128,2.776738222,2.85826174,2.8821907050000006,3.027737056,2.992970484,3.0147835670000003,3.053837726999999,3.125946276,2.977385923,2.933414969,2.978562147,2.867578885,2.808420707,2.680388521,2.692694902,2.6799091619999995,2.6317720510000004,2.532596133,2.663439105,3.540865862909111
48,Equatorial Guinea,GNQ,4.688913534,4.737524195,3.5248250189999997,3.1660732870000006,2.71374666,2.3096919020000004,1.390329431,0.625862596,0.696587614,0.554346846,0.915461072,0.635722877,4.745252429,4.363550191,0.702349549,2.8105905059999996,2.639780842,2.585578869,2.205193057,2.235366339,2.485830314,2.383442089,2.17058956,2.172168533,2.09466096,2.1178346039999996,2.317189646,2.5821194179999996,2.961592653,3.5407064756497983
49,Estonia,EST,2.3240629756400644,3.0218536449863067,6.609409424000001,5.728397736,5.449275643,4.567894226,4.773466862,4.600428668,5.293773302,4.111696649,3.545638625,3.7968368430000003,2.935388848,2.653663964,2.736561581,2.577845697,2.580750479,2.341026998,2.578247377,2.657228546,2.486979475,2.2371436550000006,2.694165025,2.468521322,2.290388783,2.346484725,2.215269806,2.156844766,2.167136381,2.301171899
50,Eswatini,SWZ,2.645380935,2.659310042,2.522607108,2.438178618,3.083064472,2.879843453,2.6516561770000004,2.643392244,3.189084685,3.157264534,3.594360316,3.587338106,3.540958397,3.135044098,2.939609727,2.873443986,2.675588128,2.693938752,2.662238052,2.537934605,2.333858585,2.2891249440000005,2.195755609,1.964973833,2.065821703,2.070907457,2.114534322,2.115714212,2.267288729,3.2841538902710763
51,Ethiopia,ETH,1.574133666,1.470941939,2.172286239,1.833432134,1.327102265,1.341639536,0.9922044539999999,0.9722116080000001,1.3177810549999998,1.486117228,1.493183574,1.501209161,1.519326647,1.6795628190000003,1.5812297989999997,1.623853604,1.607777421,1.596775499,1.508841452,1.433855251,1.4117875489999998,1.409875069,1.445428906,1.526329773,1.568491667,1.4969885280000002,1.5857206300000002,1.464951313,1.4383865180000002,2.8428779337871157
52,Fiji,FJI,2.9751704140000004,2.671618347,2.6576656000000005,2.7478814109999994,2.687588411,2.8204127470000007,2.7565257160000005,2.809820491,2.692624167,2.687800453,3.451500382,3.517353724,2.8866456030000003,3.134310901,3.942287693,3.351045071,3.6050658739999997,3.50780941,2.319003211,2.413989164,2.182823107,3.8199275150000003,2.333271457,2.668177195,3.0438283040000003,3.5780168810000004,3.4417810720000004,3.297718975,3.232792832,3.9624997256358543
53,Finland,FIN,7.306043668,7.84813427,8.1486098,8.139632025,8.208248378,7.501058807,7.340674604,7.038462032,6.983670238,6.62358381,6.345980429,6.264107013,6.205900452,6.369825464,6.24463815,5.710606966,5.784272719,5.527130987,5.362434178,5.397803135,5.584684131,5.208161184,5.236658092,5.313810318,5.185571583,5.12506387,5.106725519,4.892734054,4.901618113,4.711206861
54,France,FRA,4.985416323,5.261755962,5.237041699,5.236844742000001,5.112546465,5.140514685,5.241501046,5.092624028,5.025028057,4.927978204,4.787253305,4.804492823,4.700603103,4.694266751,4.65140086,4.617576691,4.5091166639999996,4.323622572,4.352293879,4.235336997,4.262408493,4.097855891,4.051360871,4.068022004,3.8635884299999996,3.837562999,3.7468908309999995,3.660174547,3.5932892729999995,3.497758272
