,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
53,France,FRA,0.024545852000000003,0.011051008999999999,0.010531635,0.01035632,0.009126697,0.007932261,0.009536702,0.006866328000000001,0.0016314429999999998,0.005198669,0.012385861000000001,0.008688321,0.008183572,0.007043695,0.008084608,0.010354717,0.011891073,0.010422845,0.013143327,0.007009305,0.010217946,0.014176169999999998,0.013330471000000002,0.011330678,0.009631261,0.005163267,0.00400561,0.005420549,0.008395327,0.007199358000000001
54,Gabon,GAB,29.97673427,18.87355825,21.42605208,26.01601616,22.81710584,25.329599939999998,29.79639195,26.780478840000004,11.23862069,22.18251653,40.97659915,23.847784979999997,21.13166481,17.29601688,25.798914289999995,36.63717931,36.93083574,35.37993158,41.6456345,24.18436547,31.38424662,36.10687065,35.40798321,29.89039249,24.085568809999998,9.928434318999999,8.964961602,15.401730090000001,20.32417114,18.80132063
55,United Kingdom,GBR,0.8502666870000001,0.373839717,0.39377544,0.444692033,0.47171900200000005,0.468898611,0.643632465,0.451709815,0.112688564,0.40607867700000005,0.798433022,0.596117023,0.583433758,0.548968047,0.5597656329999999,0.69207885,0.704219067,0.674504685,0.9364311609999998,0.5721595789999999,0.743860368,0.8781015520000002,0.722801217,0.572454255,0.460207265,0.23032831199999995,0.208795297,0.31673492,0.524983099,0.489482893
56,Georgia,GEO,0.24513918600000004,0.142047574,0.18294419899999997,0.076675033,0.083043953,0.093947012,0.293109196,0.213565253,0.04687051,0.165439519,0.41715556299999995,0.263434837,0.19775201,0.377850148,0.279348172,0.22279732199999996,0.211808055,0.156052639,0.162450186,0.098117426,0.127277996,0.153676528,0.130396078,0.111090663,0.087519397,0.040274177,0.031059949,0.036641012,0.05146525799999999,0.030838128999999995
57,Ghana,GHA,0.0,0.0,0.06904047599999999,0.09745939999999999,0.074838648,0.21308223399999998,0.39848935399999996,0.279490442,0.09573683599999999,0.24287443,0.9260948050000001,0.584349307,0.509514452,0.427881759,0.6609378770000001,0.736161183,0.47194249,0.43605871399999996,0.546759901,0.27870205600000003,0.4096201239999999,5.29883508,5.018554883999999,3.7508698660000004,3.9004567569999993,1.4108339559999998,1.0663203890000001,2.9591432269999998,4.613835742,4.696087724
58,Guinea,GIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"Gambia, The",GMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Guinea-Bissau,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Equatorial Guinea,GNQ,0.0,0.31249885899999996,4.771111887,12.02483778,14.439767670000002,12.13079999,33.74985544,45.68664746,32.04579831,51.3239555,26.65936472572939,19.33182250043096,25.862445980841386,24.752661510088636,39.23565531489309,47.90359836781462,54.58086686,47.57139499,44.68432024,25.97173906,33.51493683,35.43973636,34.15119675,29.45167728,23.76934117,12.67798268,12.08686442,17.84517458,22.66219317,22.26492392
62,Greece,GRC,0.07825635,0.0361782,0.028463965,0.024915311000000002,0.019909789,0.016616673999999998,0.019457363999999998,0.017739727,0.0031962,0.0006066169999999999,0.021230632000000003,0.015702578999999998,0.009336996,0.007546646000000001,0.008644873,0.011477777,0.008625725,0.00546485,0.005549375,0.0036760070000000002,0.011642060999999999,0.013838995,0.014959492,0.01034408,0.008777851,0.004135843,0.009797013,0.012543638000000001,0.028101375,0.021947046
63,Grenada,GRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Guatemala,GTM,0.34023312,0.172703317,0.18338161600000003,0.236139092,0.224005751,0.250196445,0.418219677,0.39443107399999994,0.276588435,0.5013584560000001,0.796118393,0.608944586,0.49863723600000004,0.6829818679999999,0.7535792259999999,0.8599373570000001,1.074443538,0.770633613,0.8992554659999998,0.40402941299999995,0.46655279299999997,0.568414773,0.5050672629999999,0.427077405,0.353453542,0.126216837,0.086841634,0.13109620800000002,0.19538908300000002,0.154707855
65,Guyana,GUY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715417738
66,Honduras,HND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Croatia,HRV,0.49268092648213335,0.33310749068216855,0.32150101942021253,0.39081958902597025,0.4072296164853299,0.41641955999999997,0.517004702,0.389611188,0.08568899,0.310772321,0.6012093620000001,0.39613453200000004,0.43107544,0.29614319899999997,0.33155286300000003,0.38551406,0.39816646,0.365750584,0.393814424,0.29910947,0.420974471,0.547534558,0.47007474,0.412235101,0.34201047,0.192505382,0.16080547,0.232557569,0.33428390199999997,0.296795321
68,Haiti,HTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Hungary,HUN,0.3129803586166144,0.232587751,0.216826054,0.209356635,0.20120196,0.19052196100000002,0.245778223,0.209350025,0.037950175,0.126992719,0.33262090699999997,0.21671022199999998,0.16176400000000002,0.157802993,0.167000122,0.180806783,0.19778073300000001,0.162836411,0.198036718,0.126445486,0.16307574,0.20849675399999998,0.221260874,0.17638387,0.146273774,0.072450627,0.064922172,0.090843718,0.145104128,0.145847005
70,Indonesia,IDN,9.333683437000001,5.234791412,4.966786182,3.949073213,3.167593754,3.0170427510000004,3.4985282850000003,3.1819943280000005,3.649379412,3.965285082,6.4656354170000006,4.480144027,3.5353911019999997,3.1711375760000005,3.998432895,5.258280602,4.652071341,3.9036362980000003,4.693985915,2.23957544,2.323502501,2.85826847,2.55732372,2.28559516,1.9647745730000001,0.788731,0.638892182,0.834545476,1.176174043,0.94587769
71,India,IND,1.7411348080000002,1.126706557,0.957900525,0.890831445,0.778815415,0.9320499870000001,1.005647274,0.909366575,0.49126213700000004,0.720579179,1.187827812,0.86637408,0.877973863,0.8749240079999999,1.039183683,1.278302035,1.389688817,1.1858327640000002,1.596356958,0.677677975,0.8119835640000002,1.3425509869999999,1.303833464,1.154074938,0.927377893,0.354014207,0.23421716899999998,0.322149817,0.4522873970000001,0.361661241
72,Ireland,IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Iceland,ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
