Report generated on: 11-03-2021 14:09:38
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.5-8-PRT-MMTCD.A","        Portugal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.472516257586243","16.387350567135453","25.046570757373196","24.862066872310265","31.181336","29.132804","32.495697","31.346336","33.831628","41.845698","41.954577","40.272278","44.990116","41.553648","42.641231","45.193478","41.729747","44.410556","50.50796","52.869026","52.338172","50.926474","54.055143","51.123945","53.428977","55.027684","48.25763276166457","49.754191761664565","46.843821761664564","43.49686176166456","44.18278276166456","42.024218761664564","37.258491761664565","36.07518176166457","37.50865576166456","37.397819761664564","36.11002176166456","37.742393","35.626927","38.454033"
"none","        Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.5-8-QAT-MMTCD.A","        Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4769","2.6","2.9","3","3.7","3.2","3.6","3.5","3.3","3.4","3.4","3.4","3.3","3.4","3.5","3.8","4.1","4.1","4.4","4.5","5.2","5.5","7.1","8","8.6","8.5","12","12.006598656648308","14","17","25","26.4353991761529","30.697044876185096","29.785554","33.19844","32.963358","23.73285888","29.98844992008046","28.116540904",""
"INTL.5-8-REU-MMTCD.A","        Reunion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60027","0.6","0.6","0.7","0.8","0.8","0.8","0.9","1.1","1.2","1.2","1.4","1.4","1.9","1.9","1.9","1.9","1.9","2.4","2.4","2.5","2.6","2.6","2.6","2.6","2.7","2.7","2.5622255300899153","2.5623960512675863","2.9","2.9","2.6874153632757674","2.397701394382022","2.3936044777888754","2.5256988734851467","2.712283","2.809329","2.684250619","2.684250619",""
"INTL.5-8-ROU-MMTCD.A","        Romania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.99112","50","49","46","44","46","48","50","48","49","58","42","38","37","33","36","38","41","37","32","32","33","33","31","31","31","29","21.434860362070996","22.9477166125744","27","25.00392091567442","24.989243943398474","25.557166956949875","24.154371011072428","24.5480106768037","25.071847","26.481392","29.913771","29.680985",""
"INTL.5-8-RUS-MMTCD.A","        Russia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","632","546","458","428","380","371","365","365","345","348","340","339","336","336","351","346","364","353","369","391","393","408","420","414","412.92445165","417.30586259","409.04764733999997",""
"INTL.5-8-RWA-MMTCD.A","        Rwanda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15247","0.4","0.3","0.4","0.6","0.7","0.6","0.7","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.6212468513315483","0.6228373527720595","0.8","0.8","0.7140217616185801","0.7680007217858787","0.8509937224863902","0.8792982409797796","0.981803","0.988537","0.9981729505664292","1.1419757547532716",""
"INTL.5-8-SHN-MMTCD.A","        Saint Helena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","0.00277","0.00277","0.00277","0.00278","0.00287","0.00315","0.00632","0.00632","0.00632","0.00631","0.00315","0.00318","0.00637","0.00637","0.00636","0.00636","0.00636","0.00635","0.00635","0.02224","0.0127","0.01271","0.0127","0.00953","0.0127","0.01176","0.01274964550564954","0.01355","0.009569517435731","0.00958129508684334","0.010625387314457344","0.011351679797417318","0.011292266691389349","0.010717665415224401","0.009753","0.009816","0.010454099994453276","0.00982089999954604",""
"INTL.5-8-KNA-MMTCD.A","        Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05054","0.05339","0.0616","0.05047","0.05054","0.05041","0.05351","0.05665","0.0661","0.06612","0.06612","0.07555","0.07632","0.08587","0.1","0.09229","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2734231631534064","0.3","0.3","0.3","0.25006001412082807","0.246182613943784","0.24490485828871117","0.24787284890027841","0.258403","0.265412","0.26594783618020607","0.2684621361898355",""
"INTL.5-8-LCA-MMTCD.A","        Saint Lucia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11181","0.08778","0.1","0.09704","0.09722","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3309427436338372","0.4","0.4","0.4","0.4392841709005349","0.43590561292178603","0.4330294666841976","0.4365718801307461","0.452804","0.45769","0.49336763838081943","0.45166107476470524",""
"INTL.5-8-SPM-MMTCD.A","        Saint Pierre and Miquelon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1471","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.1","0.1","0.08584","0.08584","0.0604","0.06992","0.06992","0.07628","0.06993","0.06993","0.07628","0.08263","0.08264","0.08581","0.08914294211441706","0.09159","0.0889921124356","0.0922623187390667","0.0922010020584436","0.09084267629294533","0.09292541957281177","0.09826030631814187","0.099238","0.101037","0.0988169999998278","0.09887933999982781",""
"INTL.5-8-VCT-MMTCD.A","        Saint Vincent/Grenadines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03793","0.03498","0.03796","0.03791","0.03501","0.0398","0.03975","0.04279","0.05135","0.07599","0.07812","0.07565","0.08287","0.07644","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.16579913579706218","0.2","0.2","0.2","0.20830438651162445","0.25954177846314136","0.20976174415653745","0.22420505028253465","0.231392","0.231747","0.26343114000168255","0.2392801999911366",""
"INTL.5-8-WSM-MMTCD.A","        Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0929","0.09943","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.1658684994684409","0.2","0.2","0.22948780197239546","0.2386163286299642","0.2374814778628064","0.2383122227666743","0.24293162854773792","0.33373439078411266","0.30404693551835615","0.30207001714972703","0.29760665335063424",""
"INTL.5-8-STP-MMTCD.A","        Sao Tome and Principe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0321","0.03206","0.03208","0.03206","0.0321","0.03313","0.03463","0.03463","0.03464","0.03466","0.06927","0.07304","0.07692","0.07694","0.08013","0.07942","0.08006","0.07939","0.07937","0.07937","0.09211","0.09209","0.09527","0.09525","0.09531","0.09843","0.1","0.1273631969796115","0.1","0.1","0.1","0.13760295870727152","0.14195350926406636","0.14651007259941976","0.14625389613112902","0.153103","0.159065","0.16082091589978947","0.15828871589982388",""
"INTL.5-8-SAU-MMTCD.A","        Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.51775","97","103","113","123","134","136","135","137","133","139","140","147","144","147","138","146","164","164","173","192","196","200","229","260","265","262","202.3","268","288","325.059567","343.268816","364.401962","376.10808","397.719123","419.987267","381.385630472","369.57007356","349.544876304",""
"INTL.5-8-SEN-MMTCD.A","        Senegal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48792","2.4","2.5","2.3","2.8","2.8","2.9","2.9","2.5","2.6","2.6","2.4","2.9","2.9","3.5","3.8","3.8","3.5","3.7","4.1","4.3","4.3","4.4","4.4","4.9","5.3","5.4","5.3","5.5","5.2","5.7","6.038202812120658","5.712257233868087","6.002471795167534","6.556411233616406","7.95891","7.488057","7.79423","7.915657",""
"INTL.5-8-SRB-MMTCD.A","        Serbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","13","10.019014742947816","9.203177806355662","11","10.578279950684932","10.448159013698628","9.471950983561648","9.337227230136985","9.148759649315075","9.565448547945213","9.758577556602393","9.334953362","9.445083349",""
"INTL.5-8-SYC-MMTCD.A","        Seychelles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21036","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.9","0.9","0.9","0.9","1.2","0.9784318424873202","1","1.2","1.1","0.9082618821133732","1.0172341378783674","0.9397686963779397","1.0972093342638283","1.138135","1.266926","1.2993749512741828","1.2681955939774558",""
"INTL.5-8-SLE-MMTCD.A","        Sierra Leone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711","0.7","0.8","0.7","0.7","0.8","0.9","1","1","1.1","1.1","1.1","0.8","0.8","0.7","0.8","0.8","0.9","0.9","0.9","0.9","0.9","1","1","1.2","1.2","1.1","1.070114588152801","1.3","1.4","0.7","0.8023203827820226","0.9001539077258037","1.1127173519429254","1.2199943564225675","0.980163","1.009275","0.9772165397162623","0.9790386844752854",""
"INTL.5-8-SGP-MMTCD.A","        Singapore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.40026","31","33","32","34","33","41","46","49","53","58","61","66","73","79","80","96","97","102","102","105","110","108","102","113","121","127","124","138","177","180.48423123769012","192.66319737126358","191.0714877102384","189.5648089412843","187.06652164185027","192.878011","206.2721","210.593455","216.764056126646",""
"INTL.5-8-SVK-MMTCD.A","        Slovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","11.460717","12.121002","11.599194","11.401066","11.934192","13.165269","11.755599687115673","11.090766307595311","12.876195296","14.299052392","13.397317392","14.04187236","14.783296110744615","14.500499842033047","15.33954236","15.374943025664566","14.886886488","15.327832552","15.452230488","13.592611313664564","14.11343552","12.625333072","14.433800737664566","15.436519761664565","17.111145","17.417764","16.295697"
"INTL.5-8-SVN-MMTCD.A","        Slovenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","4.976171761664565","5.929930761664565","6.411067761664565","7.104957761664565","8.491334761664564","8.088343761664564","7.346726761664565","7.472122761664565","7.036621","7.2463795233291295","7.061862761664565","7.308354761664565","7.794033761664565","8.044458761664565","8.348177761664566","8.318156761664564","9.622030761664565","8.036394","8.077668","8.171495","8.060838","7.73343","7.574512","7.415321","7.927034","8.102216","8.479851","8.059146"
"INTL.5-8-SLB-MMTCD.A","        Solomon Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09768","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1672493203576541","0.2","0.2","0.2142865715579816","0.20964701887577944","0.21153906427300523","0.2232757548757104","0.2258028002729362","0.22465326347838105","0.19701007768350684","0.32262138299920695","0.2464153619044776",""
"INTL.5-8-SOM-MMTCD.A","        Somalia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11837","1.3","1.3","1.2","1.3","1.3","1.4","1.1","1.1","1.1","1","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8069574872898032","0.9","0.8","0.8","0.84714645053156","0.8325321633550531","0.8472037026371684","0.8470981855043378","0.879112","0.895059","0.8791817008289303","0.882390681094457",""
"INTL.5-8-ZAF-MMTCD.A","        South Africa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.46181","46","50","48","51","50","51","50","49","50","54","58","60","59","60","61","62","61","65","69","66","66","69","72","73","77","79","71.5","79","78","86","92.12245666058283","84.07069074751358","92.82707721249442","86.85823379947047","96.133133","88.44822","91.486175","94.154876",""
"INTL.5-8-KOR-MMTCD.A","        South Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.39188301213225","71.46849839117047","70.71283805701253","72.66086981548011","97.897441","96.41412","103.679078","108.97237","128.324874","146.008169","179.037534","218.026373","268.160877","295.298743","328.602142","357.569895","375.364478","424.012974","380.438523","407.290533","418.542715","418.567297","428.41082","432.894391","433.353427","439.786795","445.576201","469.069317","451.535041","462.346286","474.57865","482.08831","508.087552","514.749308","528.328537","557.9098","585.033844","597.246316","583.734554","578.57903"
"INTL.5-8-SSD-MMTCD.A","        South Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.4277349671968194","1.56461517160479","1.6185224792907875","1.981151","1.86916","1.633219","1.447899",""
"INTL.5-8-ESP-MMTCD.A","        Spain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.54003229210174","113.7945770082484","121.41349439777746","112.63824893947825","140.636368","136.120029","143.804937","148.812555","164.544955","162.789807","167.032822","175.166842","181.183055","172.544014","186.904139","194.828817","198.270435","214.764445","227.509891","233.894241","245.024796","255.457426","255.236976","255.142348","254.656107","260.603337","256.776681","262.524078","251.3781","242.537782","239.09083","232.28368","216.440154","201.17778","201.947988","212.527083","217.820765","217.382119","218.879299","216.301832"
"INTL.5-8-LKA-MMTCD.A","        Sri Lanka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87238","4.9","5","5.1","5.6","4.7","4.9","5.6","5.2","4.8","5.3","5.3","5.6","6.3","6.7","7.1","8","8.9","9","9.8","11","11","11","11","12","13","13","12.5","12","13","13.137227562391413","14.948515928096137","16.179978385252763","13.804919551272794","15.481639894939331","16.011113","18.196263","18.231884","17.727917",""
"INTL.5-8-SDN-MMTCD.A","        Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16308","3.2","3.5","3.4","3.1","3.5","4.3","4.2","4.5","4.3","3.9","5.6","5.2","4.9","4.3","4","4","4.1","4.1","4.5","6.5","7.5","8.7","9.8","11","11","12","11.5","12","18","16","15.624129728598717","14.091540026709831","14.864278355867661","14.897455594282047","16.732517","18.54373","18.613108","18.36376",""
"INTL.5-8-SUR-MMTCD.A","        Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08924","1.8","1.6","1.2","1","1.2","1.3","1.2","1.1","1.2","1.5","1.5","1.4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.6","1.7","1.8","1.8","1.9","2","2","2.0306269825527634","2","2.1","2.7","2.0564733156376045","2.4580055687836886","2.2643423504021483","2.359134370952243","2.220087","2.049781","2.29878568","2.303119877981311",""
"INTL.5-8-SWE-MMTCD.A","        Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.57541328153347","66.3190699415607","58.13944917354821","49.14154784278171","54.582356","56.076991","58.464625","56.136667","54.08756","50.740473","51.552373","53.51803328499369","59.804814","58.233663761664566","62.426025","63.144917","67.560909","63.604063","64.307793","61.951009761664565","56.86383137766457","56.334658617664566","55.50378031366456","55.919451352","55.23133960499369","53.56003531532913","52.82492381766456","51.23478397132913","50.630394361664564","48.84426332166456","50.92801207366456","46.655763608","45.93942096","44.41324290566457","44.759419024","44.350963584","46.013990224","46.464671472","41.043382888","41.627480888"
"INTL.5-8-CHE-MMTCD.A","        Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32384837066238","34.63973814486793","32.75732376267855","36.26349647556346","36.932441","40.305973","40.494996","38.887111","39.138018","38.59605","38.287586","40.329638","40.827863","38.609436","38.227726","38.806836","39.356427","38.799168","40.382601","40.573184","39.363594","40.358623","38.405809","38.713581","39.158016","39.44574728499369","39.38061","37.29820952332913","38.86624252332913","37.76196052332913","38.56469152332913","35.597533761664565","36.39386552332913","37.07081076166457","34.091885761664564","33.106288761664565","33.443892761664564","32.832104","32.442449","33.368303"
"INTL.5-8-SYR-MMTCD.A","        Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.55079","17","17","20","22","23","24","27","28","29","31","26","27","31","34","34","34","35","37","39","39","39","39","39","38","39","39","38.266551858598405","43","47","46","44.22382404736191","32.59692085386054","20.564111","17.658437","18.245189","18.337389","18.790871","23.715995",""
"INTL.5-8-TWN-MMTCD.A","        Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.75757","49","48","49","55","55","56","57","68","75","77","78","78","87","94","107","114","113","119","113","124","110","125","133","112","116","117","88.3","105","87","103.13339827003595","97.39209080392472","93.54296639772731","90.032985911395","90.25800309622595","90.28858979724808","94.3179533674061","88.60578403092136","89.47499070945408",""
"INTL.5-8-TJK-MMTCD.A","        Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","3","2.2","1.8","2","2.3","2.4","2.9","3.2","3.4","3.6","3.6","3.9","4.2","4.5","4.8","5.019597320928593","5.7","1.6","1.5204351491397914","1.6145567957151348","1.8415281633084535","2.089127404553413","2.7642576928340663","2.585622","2.552824","2.439876","2.627099958508781",""
"INTL.5-8-TZA-MMTCD.A","        Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91186","2.2","2.2","1.9","2.1","2.1","2.7","2.4","2.5","2.5","2.8","2.3","2.6","2.7","2.4","2.4","2.4","2.4","2.4","2.5","2.5","2.9","3.3","3.5","3.8","4.1","4.3","4.511168692591251","4.9","5.3","4.9","6.619547659836638","8.30826609258748","8.930412567057347","8.825462975411334","8.011906","7.90672","7.775871","7.859459",""
"INTL.5-8-THA-MMTCD.A","        Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.94794","30","28","30","33","32","33","37","40","50","59","64","70","80","89","101","112","114","105","109","94","93","103","115","128","137","127","110.1","126","135","119.72356449634597","123.48914463330706","129.76544784671057","136.0963645574776","136.13812409795685","137.42696262","142.64193422","144.70460553536927","148.14092959941294",""
"INTL.5-8-BHS-MMTCD.A","        The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99007","4.2","3.6","2.7","2.5","2.2","2.4","2.7","2.4","2.8","3","2.6","2.2","2.3","2.7","3.2","3.6","3.5","4","3.6","3.5","3.4","3.4","4.2","4.3","4.9","4.9","3.333506077773751","5.1","3.6","3.6","2.9683066143294736","3.4499294703416368","3.185439518690961","3.1121399264648915","2.935131","3.076548","3.6642818415788283","3.9764558947975375",""
"INTL.5-8-TLS-MMTCD.A","        Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.3","0.3","0.3","0.3","0.3417762212750326","0.4","0.2","0.2534269999999994","0.26293399999999983","0.3110747999999994","0.46940179999999937","0.5390537999999996","0.5286017000000004","0.516702680546","0.5269861600111955","0.5342080799977215",""
"INTL.5-8-TGO-MMTCD.A","        Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58233","0.5","0.5","0.6","0.7","0.6","0.5","0.5","0.5","0.6","0.6","1","0.7","0.5","0.6","0.6","0.6","0.7","0.7","1","1.4","1","1.3","2.2","2.3","2.3","2.3","2.4047865825391073","2.7","1.3","2.4","2.1578180232316915","1.8766745136302123","1.9916499385598112","2.0992889914857593","2.283574336385278","2.278830625134131","2.354466416124099","1.887044",""
"INTL.5-8-TON-MMTCD.A","        Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02911","0.04286","0.04005","0.04286","0.04298","0.04468","0.04728","0.06937","0.08109","0.08744","0.08743","0.09762","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.18639072973315784","0.2","0.2","0.1291392319856449","0.1221327042764774","0.12526405785497424","0.12349220506351813","0.13221256102242232","0.13618498031778054","0.14421803524304108","0.17403179484436973","0.1494972219321692",""
"INTL.5-8-TTO-MMTCD.A","        Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06713","5.6","4.2","3.6","3.5","3.4","2.8","2.6","2.2","2.4","2.4","2.5","3.1","2.8","3.2","3","2.9","3.1","3","3.2","3.5","4","4","4.7","4.9","5.1","5.2","4.2","5.1","5.4","5.9","6.826534588993977","6.306655203525065","7.459268185358539","6.881052001908031","7.543264","7.853618","6.74425","5.967772",""
"INTL.5-8-TUN-MMTCD.A","        Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3861","8.1","7.3","8.4","8.1","7.8","9.1","7.6","8.9","9.1","9.2","9.9","10","11","11","9.9","10","11","11","12","12","12","12","12","12","12","12","11.8","12","12","11","10.97389158829226","11.056243137331009","12.096675912011023","13.002833498763898","13.903498106397652","13.101894134395586","14.347276","14.472757",""
"INTL.5-8-TUR-MMTCD.A","        Turkey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.027159943393094","41.464443901018825","43.9085593872955","45.58419333086931","53.252977","55.595609","61.050589","70.367391","69.818004","71.389206","74.689544","71.747476","76.212933","85.035136","83.161736","92.504346","94.977882","92.966359","90.901869","91.24116","96.180987","90.832461","97.530433","94.543856","95.917207","90.423548","90.688903","91.160845","88.985007","96.594711","90.246231","87.883198","102.333119","116.753435","121.674566","147.708178","162.53594","169.609763","164.261863","162.427961"
"INTL.5-8-TKM-MMTCD.A","        Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","11","9.9","8.8","8.5","8.6","10","9","8.1","9.4","11","12","13","15","14","14","13.7","16","13","16.392433561902486","16.891533887906466","17.756569952864844","18.997167701002486","20.664692058475843","20.121643","19.998859","20.036154","20.180266",""
"INTL.5-8-TCA-MMTCD.A","        Turks and Caicos Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.01661","0.01284","0.01284","0.01284","0.01284","0.01238","0.07311002350931957","0.07776","0.2","0.2","0.19072180049999943","0.19072180049999982","0.1923111488375007","0.20661528387499978","0.212939","0.220254","0.2374499999955439","0.2374499999955439",""
"none","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.5-8-USIQ-MMTCD.A","        U.S. Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14736","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3339947244211437","0.3","0.3","0.3529422106299737","0.3011083858958196","0.3019333403777259","0.3011083858958196","0.3011083858958196","0.3011083858958196","0.3010379956705753","0.30154562733853535","0.30154562733853535",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        U.S. Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.5-8-UGA-MMTCD.A","        Uganda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70227","0.4","0.5","0.5","0.5","0.6","0.7","0.6","0.9","0.8","0.8","0.9","1","1","1","1","1","1.1","1.2","1.2","1.3","1.4","1.5","1.6","1.6","1.7","1.9","1.906382110052143","2","3.3","3.4","3.8992743979387687","3.6098736387388723","3.8459162211059166","4.637705421630012","4.635478","4.803325","5.331004135109304","4.874083337363117",""
"INTL.5-8-UKR-MMTCD.A","        Ukraine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","117","87","75","73","57","53","52","41","38","44","40","45","46","49","51","45.3","47","40","41.54257806676355","39.74844670516315","35.883684273606264","32.406700924473654","32.97217812609217","30.581037","32.489041975272","35.979782","31.462046",""
"INTL.5-8-ARE-MMTCD.A","        United Arab Emirates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.61193","20","21","21","22","27","34","35","39","40","40","50","50","51","51","52","50","52","54","55","66.47944799985302","75.63785898938623","72.25353947343625","73.8789337078357","78.06909104302157","81.33383758412256","87.17321858392587","91.04992593100006","97.7432111996489","94.10069470200574","97.77036350015443","106.13584773921536","108.49589666981153","116.07806562708264","113.22474674978916","132.06244912624192","133.31672930628565","127.111604308","126.420838232",""
"INTL.5-8-GBR-MMTCD.A","        United Kingdom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.45731749516997","190.1605461755011","201.33900636935877","187.3831836682234","296.658621","257.23787","258.638587","250.38212","263.327165","269.830128","271.807673112","274.1075812","276.016626056","276.705383872","273.703459608","272.02986592","281.708523944","274.836235792","273.17054436","274.734006072","267.14666212","259.212529792","255.821104928","261.202586568","267.462173952","271.397343376","273.052587808","261.238935792","258.658870344","247.85567036","244.137363808","237.419724152","234.034908912","227.856586024","226.789330824","231.89382816","238.617380112","241.272362576","238.170245448","233.981697384"
"INTL.5-8-USA-MMTCD.A","        United States","819.614615","917.619072","990.102419","1024.84276","1064.970514","1080.801692","1174.738643","1218.049517","1218.098173","1256.210693","1306.825723","1348.642779","1368.764546","1421.790194","1459.446041","1495.143873","1559.077356","1635.40103","1700.584098","1810.467072","1900.962812","1982.516977","2056.179567","2218.906895","2339.645958","2240.609729","2202.114846","2364.614986","2493.85347","2539.512281","2455.243565","2257.192739","2111.100337","2001.219184","1982.18609","2036.14642","2023.727964","2113.524689","2143.16398","2242.123378","2246.289373","2193.009457","2140.02871","2189.079639","2193.360427","2233.813567","2224.705745","2309.964354","2329.212659","2374.934918","2434.167829","2465.840302","2485.052521","2482.466597","2527.102867","2616.30221","2632.902653","2597.663828","2586.435958","2423.104192","2284.160584","2306.513957","2258.366008","2199.75183","2228.540171","2259.002892","2298.376374","2321.236071","2338.489951","2383.784273","2378.127441"
"INTL.5-8-URY-MMTCD.A","        Uruguay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7489","5.2","4.9","3.9","3.7","3.4","3.4","4","4.7","4.9","4.5","4.2","4.5","4.9","4.6","4.7","4.9","5.2","6.4","7.2","6.4","4.9","5.3","5.4","5.8","6.1","7.1","6.325353088989868","7.9","9","8","9.003476564874301","9.69449110463856","8.375809357258852","7.391314462685637","7.96079","7.787974","6.794538","7.203262",""
"INTL.5-8-UZB-MMTCD.A","        Uzbekistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","29","27","26","28","22","21","22","22","21","21","22","22","22","21","21","16.846270297878036","22","14","11.19842852149749","10.30653974091439","9.213311807818569","8.65201956685616","8.09735101567113","10.646069","11.041074","11.007929","11.797742",""
